qkey,device_type_w144,smuse_a_w144,smuse_c_w144,smuse_d_w144,smuse_i_w144,smuse2_a_w144,smuse2_c_w144,smuse2_d_w144,smuse2_i_w144,socialnews2_a_w144,socialnews2_c_w144,socialnews2_d_w144,socialnews2_i_w144,fbwhy_a_w144,fbwhy_b_w144,fbwhy_c_w144,fbwhy_d_w144,fbwhy_e_w144,fbwhy_f_w144,fbwhy_g_w144,fbdemocracy_w144,fbsource_a_w144,fbsource_b_w144,fbsource_c_w144,fbsource_d_w144,fbsource_e_w144,fbtype_a_w144,fbtype_b_w144,fbtype_c_w144,fbtype_d_w144,fbacc_w144,fbinfluence_w144,fbelse_w144,fbworn_w144,fbharass_w144,fbshare_w144,fbsharepol_w144,fbwhysp_a_w144,fbwhysp_b_w144,fbwhysp_c_w144,fbwhysp_d_w144,fbwhyntsp_a_w144,fbwhyntsp_b_w144,fbwhyntsp_c_w144,fbwhyntsp_d_w144,fbseepol_w144,fbpolideo_w144,fbfreeexp_w144,igwhy_a_w144,igwhy_b_w144,igwhy_c_w144,igwhy_d_w144,igwhy_e_w144,igwhy_f_w144,igwhy_g_w144,igdemocracy_w144,igsource_a_w144,igsource_b_w144,igsource_c_w144,igsource_d_w144,igsource_e_w144,igtype_a_w144,igtype_b_w144,igtype_c_w144,igtype_d_w144,igacc_w144,iginfluence_w144,igelse_w144,igworn_w144,igharass_w144,igshare_w144,igsharepol_w144,igwhysp_a_w144,igwhysp_b_w144,igwhysp_c_w144,igwhysp_d_w144,igwhyntsp_a_w144,igwhyntsp_b_w144,igwhyntsp_c_w144,igwhyntsp_d_w144,igseepol_w144,igpolideo_w144,igfreeexp_w144,xtwhy_a_w144,xtwhy_b_w144,xtwhy_c_w144,xtwhy_d_w144,xtwhy_e_w144,xtwhy_f_w144,xtwhy_g_w144,xtdemocracy_w144,xtsource_a_w144,xtsource_b_w144,xtsource_c_w144,xtsource_d_w144,xtsource_e_w144,xttype_a_w144,xttype_b_w144,xttype_c_w144,xttype_d_w144,xtacc_w144,xtinfluence_w144,xtelse_w144,xtworn_w144,xtharass_w144,xtshare_w144,xtsharepol_w144,xtwhysp_a_w144,xtwhysp_b_w144,xtwhysp_c_w144,xtwhysp_d_w144,xtwhyntsp_a_w144,xtwhyntsp_b_w144,xtwhyntsp_c_w144,xtwhyntsp_d_w144,xtseepol_w144,xtpolideo_w144,xtfreeexp_w144,ttwhy_a_w144,ttwhy_b_w144,ttwhy_c_w144,ttwhy_d_w144,ttwhy_e_w144,ttwhy_f_w144,ttwhy_g_w144,ttdemocracy_w144,ttsource_a_w144,ttsource_b_w144,ttsource_c_w144,ttsource_d_w144,ttsource_e_w144,tttype_a_w144,tttype_b_w144,tttype_c_w144,tttype_d_w144,ttacc_w144,ttinfluence_w144,ttelse_w144,ttworn_w144,ttharass_w144,ttshare_w144,ttsharepol_w144,ttwhysp_a_w144,ttwhysp_b_w144,ttwhysp_c_w144,ttwhysp_d_w144,ttwhyntsp_a_w144,ttwhyntsp_b_w144,ttwhyntsp_c_w144,ttwhyntsp_d_w144,ttseepol_w144,ttpolideo_w144,ttfreeexp_w144,f_metro,f_agecat,f_gender,f_educcat,f_educcat2,f_racethnmod,f_marital,f_party_final,f_partyln_final,f_partysum_final,f_partysumideo_final,f_reg,f_inc_sdt1,f_ideo,f_intfreq,f_inc_tier2
201801025325,2,1,1,1,2,2,2,6,,1,1,2,,2,2,2,2,1,1,2,3,1,1,2,2,1,1,1,1,1,3,2,3,4,2,1,4,2,3,2,2,,,,,3,2,1,3,3,3,2,2,2,2,3,,,,,,2,2,2,2,,,,,2,2,,,,,,,,,,5,,1,1,1,2,1,3,1,3,1,1,2,1,2,1,1,1,1,1,1,3,1,4,3,2,,,,,,,,,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,3,3,1,3,1,1,1,2,5,2,2,2
201801028869,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,3,2,1,1,3,1,1,1,1,7,1,3,2
202201015580,2,2,1,1,1,,3,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,3,2,2,,,,,,,,,,4,3,2,2,3,1,2,2,2,3,3,2,2,99,1,2,2,1,1,2,3,3,3,4,2,2,,,,,,,,,,3,3,2,3,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,3,3,1,3,3,1,3,3,2,2,2,,,,,3,3,2,1,2,1,2,3,2,6,4,2,2,4,2,1,4,1,1
201801066773,2,1,99,99,99,2,,,,2,,,,3,3,3,2,1,2,3,3,,,,,,2,2,2,2,,,,,2,1,5,,,,,3,3,2,1,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,1,1,1,4,99,9,9,1,1,3,2,1
201501733261,1,1,2,2,2,2,,,,1,,,,2,2,3,1,2,2,2,1,1,1,2,1,2,1,1,1,1,3,3,3,3,2,1,4,3,2,2,2,,,,,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,3,1,3,1,,1,1,1,1,2,1,1
202201043365,2,1,1,2,1,5,6,,2,2,1,,1,3,3,3,3,1,2,2,2,,,,,,1,1,2,2,,,,,1,1,4,2,3,3,2,,,,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,3,2,2,1,1,1,2,1,1,1,1,1,1,3,3,2,5,2,2,,,,,,,,,,3,3,1,1,1,3,1,2,1,3,1,1,1,2,1,1,1,1,1,1,4,4,2,5,2,1,4,3,3,3,2,,,,,3,3,1,2,2,1,3,2,4,2,3,1,1,1,3,3,2,2,1
201801085969,2,1,2,2,1,4,,,4,1,,,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,3,4,2,1,3,2,1,2,2,,,,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,1,2,2,1,,,,,,1,1,1,2,,,,,2,1,3,1,1,2,1,,,,,4,3,2,2,2,2,3,2,1,2,1,,1,1,1,3,2,1,1
201801150088,1,1,2,2,2,1,,,,1,,,,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3,2,3,5,3,1,3,1,1,3,1,,,,,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,6,1,1,1,,1,1,1,1,2,2,1
202001004688,2,1,2,1,1,2,,3,6,1,,2,2,2,3,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,1,5,,,,,2,3,1,3,3,4,2,3,3,3,2,1,2,2,1,,,,,,1,1,2,2,,,,,3,1,5,,,,,3,3,2,3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,2,3,3,1,,,,,,2,2,2,2,,,,,2,2,,,,,,,,,,5,,1,2,4,2,2,4,1,3,1,,1,2,1,1,3,2,1
202301000858,2,2,2,1,2,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2,,,,,,,,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,5,6,3,1,1,2,2,6,3,1,2
201801052015,2,1,2,2,2,2,,,,2,,,,3,3,3,2,2,3,3,3,,,,,,2,2,2,2,,,,,3,2,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,1,6,2,1,2,,2,4,1,7,5,2,2
201801166868,2,1,2,2,2,6,,,,2,,,,3,3,3,1,1,2,3,1,,,,,,1,2,2,2,,,,,3,1,5,,,,,3,1,1,3,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,6,1,1,4,1,1,1,1,9,2,2,3
202201034819,1,1,1,1,2,2,2,2,,2,1,2,,2,3,2,1,1,1,2,3,,,,,,1,1,1,1,,,,,1,1,4,2,2,2,2,,,,,3,3,1,3,3,1,1,2,2,1,3,,,,,,1,1,2,2,,,,,1,1,5,,,,,2,2,1,1,4,2,1,1,1,1,1,3,3,1,1,1,2,1,1,1,1,1,1,1,2,2,3,3,1,2,,,,,,,,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,5,2,6,2,,2,4,1,2,5,1,1
202201037730,2,1,1,1,1,4,2,3,6,2,2,2,2,3,3,3,1,3,1,3,2,,,,,,1,1,2,2,,,,,3,2,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,3,3,3,2,,,,,,2,2,2,2,,,,,1,2,,,,,,,,,,5,,2,3,3,3,1,3,3,3,2,,,,,,2,2,2,2,,,,,1,2,,,,,,,,,,5,,1,1,2,3,3,2,3,6,4,2,2,4,3,1,5,1,1
201801061838,2,1,2,2,2,4,,,,2,,,,2,2,3,99,3,3,2,1,,,,,,1,1,1,1,,,,,3,2,,,,,,,,,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,2,3,1,5,1,,1,1,1,5,2,3,2
201901026471,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,2,3,1,1,1,,1,2,1,5,3,2,2
201801035247,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,2,2,6,2,,2,3,1,1,3,2,99
202301000266,2,1,1,1,1,2,5,2,2,1,1,1,2,2,2,2,1,1,1,3,1,1,2,1,1,2,1,1,1,1,2,1,1,3,2,1,5,,,,,1,1,3,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,3,3,3,3,1,1,2,1,1,1,1,1,1,1,2,2,1,3,1,2,,,,,,,,,,3,2,1,3,3,1,1,3,3,3,1,,,,,,1,2,2,2,,,,,2,2,,,,,,,,,,3,2,1,1,2,2,1,6,5,1,2,,2,4,3,9,4,1,3
201801066404,1,1,2,2,2,4,,,,2,,,,3,3,3,2,2,2,2,2,,,,,,1,1,1,1,,,,,2,1,4,3,2,2,3,,,,,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,2,3,1,1,1,,1,1,1,3,2,3,2
201501653642,1,99,1,1,2,,6,6,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,99,3,99,3,3,3,,,,,,2,2,2,2,,,,,2,2,,,,,,,,,,5,,99,3,3,3,99,3,3,3,2,,,,,,2,2,2,2,,,,,2,2,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,1,5,99,1,99,99,9,9,1,99,99,2,99
608423,2,2,1,1,2,,3,2,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,2,1,2,1,2,2,2,2,1,1,1,1,1,4,2,1,4,2,1,5,,,,,1,1,1,3,4,3,1,2,3,3,1,3,1,3,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,2,,,,,,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,6,1,1,2,,2,4,1,9,4,1,3
201801138553,2,1,2,2,1,2,,,2,1,,,1,3,3,1,2,1,1,2,1,1,2,2,1,1,1,1,1,2,3,3,1,3,2,1,5,,,,,2,1,2,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,2,3,2,2,1,2,2,2,2,1,1,1,1,1,3,3,1,3,3,2,,,,,,,,,,3,2,1,1,4,1,1,6,1,1,2,,2,4,1,9,4,2,3
202201044222,2,1,2,1,1,1,,3,1,1,,2,2,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,2,3,3,3,1,5,,,,,3,3,3,3,3,4,1,3,3,2,1,1,1,2,3,,,,,,1,1,1,1,,,,,3,1,5,,,,,3,3,3,3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,1,1,1,2,3,,,,,,1,1,1,1,,,,,3,1,5,,,,,3,3,3,3,3,4,1,1,3,1,3,2,2,6,3,2,2,3,1,1,3,3,1
202101000869,1,1,2,2,2,6,,,,2,,,,3,3,3,2,99,3,3,3,,,,,,2,2,2,2,,,,,2,2,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,5,1,1,2,,2,4,1,9,4,2,3
202201032016,1,2,2,1,2,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,,,,,,2,2,2,2,,,,,3,2,,,,,,,,,,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,5,2,6,4,99,9,9,1,2,3,1,1
701820,2,1,2,2,2,3,,,,2,,,,3,3,3,2,1,2,2,3,,,,,,2,1,1,2,,,,,3,1,5,,,,,1,3,1,1,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,4,1,4,2,,2,9,1,1,99,2,1
202001009886,2,1,1,1,2,3,6,2,,2,2,2,,3,3,3,3,2,3,3,2,,,,,,1,1,1,2,,,,,2,2,,,,,,,,,,4,2,1,3,3,3,2,2,2,2,2,,,,,,1,1,1,2,,,,,2,1,4,3,2,3,1,,,,,4,4,1,2,2,3,3,2,3,3,1,,,,,,1,1,1,2,,,,,3,2,,,,,,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,5,1,6,1,,1,1,1,3,1,1,1
201801067209,2,1,2,2,2,4,,,,2,,,,3,3,3,1,3,3,3,2,,,,,,1,2,2,2,,,,,2,2,,,,,,,,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,5,1,1,3,1,1,1,1,9,2,1,3
201801076714,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,4,1,1,2,,2,4,1,4,4,2,2
202101005054,2,1,2,2,1,3,,,3,2,,,2,3,3,2,2,1,1,3,1,,,,,,1,1,1,1,,,,,1,1,5,,,,,3,1,1,3,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,1,3,2,2,2,,,,,,1,2,1,1,,,,,2,2,,,,,,,,,,4,3,2,1,2,1,1,5,1,3,2,,2,3,3,6,3,2,2
201801115919,2,1,2,2,1,4,,,2,2,,,1,3,3,3,2,1,2,3,3,,,,,,1,1,1,2,,,,,1,1,5,,,,,1,1,3,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,1,3,1,3,1,1,2,2,1,2,1,1,1,1,3,3,1,4,1,2,,,,,,,,,,3,2,1,1,2,2,1,5,1,1,2,,2,4,3,2,5,2,1
202101013057,1,1,2,2,2,2,,,,2,,,,3,2,2,2,1,2,3,2,,,,,,1,1,1,1,,,,,1,1,3,3,2,3,1,,,,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,2,3,1,1,2,,2,4,1,9,4,2,2
196610,2,1,2,1,2,2,,2,,2,,2,,3,3,3,1,1,3,3,1,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,3,3,1,3,3,1,1,3,2,2,1,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,6,5,1,2,,2,3,1,9,3,1,3
202201051638,2,1,2,1,2,1,,6,,1,,2,,2,2,3,1,1,2,1,3,1,1,1,1,1,1,1,1,1,3,2,3,5,3,1,3,1,2,2,2,,,,,3,4,1,2,3,3,1,1,3,1,3,,,,,,1,1,1,2,,,,,3,1,3,2,1,2,2,,,,,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,2,3,2,6,2,,2,3,1,1,3,1,1
202101008756,2,1,2,2,2,2,,,,2,,,,3,3,3,1,2,2,3,99,,,,,,2,1,1,2,,,,,1,2,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,3,1,1,99,99,9,9,2,99,99,2,99
201901027360,2,1,1,1,2,2,6,6,,2,2,2,,3,3,2,2,1,1,3,2,,,,,,1,1,1,1,,,,,1,1,4,3,2,3,1,,,,,3,2,1,3,3,3,1,3,3,3,2,,,,,,2,2,1,2,,,,,1,1,5,,,,,3,3,3,3,4,2,1,3,2,2,2,3,3,3,2,,,,,,1,1,1,1,,,,,1,1,1,3,2,1,1,,,,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,6,1,1,3,2,2,4,1,8,5,2,2
202201018046,2,1,1,1,1,2,6,4,6,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,2,1,1,2,2,,,,,,1,1,1,1,,,,,2,1,4,2,3,2,2,,,,,3,2,2,2,3,2,2,1,1,2,2,,,,,,1,1,1,1,,,,,2,1,4,3,3,3,2,,,,,2,4,1,3,3,3,1,1,1,3,2,,,,,,1,2,1,2,,,,,2,1,5,,,,,2,1,1,1,3,4,1,1,3,2,1,5,2,1,2,,2,3,2,1,3,1,1
201501651138,2,2,2,1,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,1,2,3,2,,,,,,1,1,1,2,,,,,2,1,5,,,,,3,1,2,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,5,1,1,4,1,1,1,1,9,2,1,3
201801128347,2,1,1,1,2,2,1,4,,1,1,2,,1,2,1,2,1,1,1,3,1,2,2,2,1,1,1,2,2,1,99,1,2,1,1,1,2,3,2,2,,,,,3,1,1,3,2,2,2,2,2,3,2,,,,,,1,1,2,2,,,,,2,1,3,2,3,1,1,,,,,4,2,1,2,3,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,2,3,2,2,2,1,4,2,2,1,2,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,5,1,1,1,,1,1,1,9,1,1,3
201801112554,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,5,1,1,3,1,1,2,1,99,3,3,99
201801120843,2,1,1,1,2,2,3,5,,1,1,2,,3,3,3,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,,,,,,,,,,2,2,2,3,3,2,1,3,3,2,3,,,,,,1,1,1,2,,,,,3,2,,,,,,,,,,4,3,1,1,3,2,1,3,3,2,3,2,2,2,2,2,1,1,1,1,3,4,3,3,3,2,,,,,,,,,,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,4,5,1,1,,1,2,1,7,3,1,2
201801062435,1,1,2,2,2,2,,,,2,,,,3,3,2,2,1,2,3,3,,,,,,1,2,1,2,,,,,1,1,4,3,3,3,3,,,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,3,2,1,5,4,1,1,2,1,2,3,2,2
233755,2,1,2,2,2,4,,,,1,,,,2,2,3,2,3,2,3,2,2,1,2,1,2,1,1,1,1,3,1,3,3,1,1,4,1,3,3,2,,,,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,4,1,5,2,,2,4,1,4,5,4,2
202201003753,1,1,1,1,1,6,6,4,6,2,2,1,2,3,3,3,3,1,3,3,2,,,,,,2,1,1,1,,,,,1,2,,,,,,,,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,3,2,,,,,,2,1,1,2,,,,,1,2,,,,,,,,,,3,3,1,3,3,3,3,3,3,1,2,,,,,,1,1,2,2,,,,,1,2,,,,,,,,,,3,4,1,1,2,1,1,5,1,6,2,,2,3,1,8,3,2,2
112517,2,1,2,1,2,2,,2,,1,,1,,3,3,3,1,1,3,3,3,2,1,1,1,2,2,2,1,1,3,2,3,2,1,2,,,,,,,,,,3,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,1,4,3,2,,,,,,,,,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,6,1,1,3,1,1,1,1,9,2,1,3
202201005777,2,1,2,1,1,1,,6,6,1,,2,2,2,2,2,1,1,1,2,3,1,1,2,1,2,1,1,1,2,3,99,1,4,2,1,4,1,1,3,3,,,,,4,4,1,3,3,1,1,1,1,3,3,,,,,,2,2,2,2,,,,,2,1,5,,,,,3,3,1,3,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,1,1,3,3,,,,,,1,2,2,2,,,,,2,2,,,,,,,,,,4,4,1,1,3,2,2,4,1,3,2,,2,3,1,1,3,1,1
202001015517,1,1,2,2,2,5,,,,2,,,,3,3,3,3,2,3,3,1,,,,,,2,2,2,2,,,,,2,1,5,,,,,3,3,1,3,5,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,3,1,1,3,2,2,3,1,4,3,3,2
202001003445,1,1,2,2,2,4,,,,1,,,,2,3,3,3,1,2,3,3,2,1,2,2,2,1,2,1,2,5,4,99,5,3,2,,,,,,,,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,2,3,1,3,1,,1,2,1,6,3,2,2
202001013768,1,1,2,2,2,6,,,,2,,,,3,3,3,3,1,3,3,3,,,,,,2,2,2,2,,,,,2,2,,,,,,,,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,6,5,1,3,1,1,2,1,9,3,1,3
201801028556,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,3,3,2,3,2,2,4,1,7,4,1,2
202001004553,2,1,2,2,2,2,,,,1,,,,2,2,3,2,1,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,5,,,,,1,2,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,5,4,3,3,1,1,1,1,7,2,2,2
202201044994,1,1,2,2,2,5,,,,2,,,,3,3,3,3,1,2,3,3,,,,,,2,2,2,2,,,,,3,1,5,,,,,3,3,3,3,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,2,2,6,3,99,9,9,1,99,3,4,99
